event_name,event_id,fight_id,r_name,r_id,b_name,b_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee
UFC Fight Night: Sandhagen vs. Font,6f81b6de2557739a,531ce3d8011fa1f6,Ignacio Bahamondes,e4a47b07044ddd72,Ludovit Klein,5b86d491d63890c5,Lightweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC Fight Night: Sandhagen vs. Font,6f81b6de2557739a,e5cb9dfc1189d77d,Kyler Phillips,60425d07ef4b91a7,Raoni Barcelos,b9f28e7045fdfce7,Bantamweight,0,Decision - Unanimous,3,300,3,Kevin MacDonald
UFC Fight Night: Sandhagen vs. Font,6f81b6de2557739a,38901948cff43ff9,Cody Durden,7f6ed67d3ed3c036,Jake Hadley,60a42bf82447c919,Flyweight,0,Decision - Unanimous,3,300,3,Jimmy Neely
UFC Fight Night: Sandhagen vs. Font,6f81b6de2557739a,6b5c225814a924ed,Ode Osbourne,6d68c1afe954f121,Asu Almabayev,8d3273573b85be09,Flyweight,0,Submission,2,191,3,Gary Copeland
UFC Fight Night: Sandhagen vs. Font,6f81b6de2557739a,436a1ce6b0c6b4bb,Sean Woodson,4682bc59d5f55145,Dennis Buzukja,c4d039123e62f6a9,Featherweight,0,Decision - Unanimous,3,300,3,Justin Brown
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,73370221b3fa3676,Holly Holm,634e2fb70bde3fd5,Mayra Bueno Silva,cc8c623cca88f54f,Bantamweight,0,Overturned,2,38,5,Keith Peterson
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,3352c65f3f6d9b2a,Jack Della Maddalena,6b453bc35a823c3f,Bassil Hafez,f4d92416da98804b,Welterweight,0,Decision - Split,3,300,3,Mark Smith
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,b52dccbe69864d2a,Ottman Azaitar,ee18ff42063174df,Francisco Prado,3920d0cc288f9b0d,Lightweight,0,KO/TKO,1,245,3,Chris Tognoni
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,e4620f3fa451a3a4,Nazim Sadykhov,ff62013d2fce6d13,Terrance McKinney,809bd1a871491508,Lightweight,0,Submission,2,67,3,Keith Peterson
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,81b7a6aa147bd912,Norma Dumont,d3f5d33d61cd00c9,Chelsea Chandler,af9efbfd63d39734,Featherweight,0,Decision - Unanimous,3,300,3,Jacob Montalvo
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,8362b372adb2f302,Tucker Lutz,7832f2f62f04178f,Melsik Baghdasaryan,a52bc1e62cf0b7c6,Featherweight,0,Decision - Unanimous,3,300,3,Jacob Montalvo
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,6adfe44b110c1510,Albert Duraev,6b7c7460855dbbb9,JunYong Park,285ae0b4a68221f4,Middleweight,0,Submission,2,285,3,Mark Smith
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,eb30c9c975e15436,Viktoriia Dudakova,6c9b66b43663f2f7,Istela Nunes,efc67b07eed39794,Flyweight,0,KO/TKO,1,34,3,Chris Tognoni
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,b4cc389bb4af3707,Austin Lingo,305d73ede05e31ad,Melquizael Costa,20bccc9bb4ceb23e,Featherweight,0,Decision - Unanimous,3,300,3,Keith Peterson
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,3624f4ae9c1d703e,Evan Elder,d9a56ecb6e94f02e,Genaro Valdez,cda1099995b46cc2,Lightweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,4b12a4b48755cd6b,Alexander Volkanovski,e1248941344b3288,Yair Rodriguez,cbf5e6f231b55443,Featherweight,1,KO/TKO,3,259,5,Herb Dean
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,dae80502466c8726,Tyson Nam,6e00cfffd54653c4,Azat Maksum,7f1bf0c255ec8756,Flyweight,0,Decision - Split,3,300,3,Keith Peterson
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,57785c9be5b4526d,Alexander Munoz,f8f1ec513bcfef43,Carl Deaton,914a897455693650,Lightweight,0,Decision - Unanimous,3,300,3,Jacob Montalvo
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,0f24f3bc1b39ea45,Brandon Moreno,792be9a24df82ed6,Alexandre Pantoja,a0f0004aadf10b71,Flyweight,1,Decision - Split,5,300,5,Jason Herzog
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,b6ea8880cc7af439,Jalin Turner,4d8fa64202cee4c1,Dan Hooker,193b9d1858bc4df3,Lightweight,0,Decision - Split,3,300,3,Mark Smith
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,1ffe6e8df6dbefd2,Bo Nickal,35673bf5204524ee,Val Woodburn,7a47e068f8017019,Middleweight,0,KO/TKO,1,38,3,Chris Tognoni
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,4ec5d9bd1442e6c1,Robert Whittaker,e1147d3d2dabe1ce,Dricus Du Plessis,0d7b51c9d2649a6e,Middleweight,0,KO/TKO,2,143,3,Marc Goddard
UFC Fight Night: Holm vs. Bueno Silva,c9885b1b7c7055a0,cae7de0873e03947,Ashlee Evans-Smith,fc6e681bf6658faf,Ailin Perez,06e4245d16fc5315,Bantamweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,ef270d8cf29d071b,Yazmin Jauregui,40cb680ae1cd331f,Denise Gomes,cffb87059e645bd1,Flyweight,0,KO/TKO,1,20,3,Jason Herzog
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,20d8f6b4b7c8bae7,Robbie Lawler,f2925e6db404bf1d,Niko Price,d8da10db80131bec,Welterweight,0,KO/TKO,1,38,3,Marc Goddard
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,d3a9aceeb7e23580,Tatsuro Taira,4461d7e47375a895,Edgar Chairez,5ef94841c4bc3f86,Catch Weight,0,Decision - Unanimous,3,300,3,Herb Dean
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,69f67a4a690eb15d,Vitor Petrino,71171fc96445bf65,Marcin Prachnio,6370c1c1e12723d5,Light Heavyweight,0,Submission,3,222,3,Marc Goddard
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,dbf8a4b0870a47d1,Cameron Saaiman,3c8a5200436e19f3,Terrence Mitchell,f3ca6908f78efebe,Bantamweight,0,KO/TKO,1,190,3,Mark Smith
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,420f7e6530dbc727,Shannon Ross,51c655162e462ceb,Jesus Aguilar,c051c2e12d692b8a,Flyweight,0,KO/TKO,1,17,3,Jason Herzog
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,6ef12db5b099ec81,Jimmy Crute,70e1f8a821b72c8b,Alonzo Menifield,a495f599e787614f,Light Heavyweight,0,Submission,2,115,3,Mark Smith
UFC 290: Volkanovski vs. Rodriguez,6085ceb59087514b,5b71958ee063a6e8,Kamuela Kirk,c7d7fda69ec410d3,Esteban Ribovics,323d4ca260dfa0ba,Lightweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,90e46589a18064bc,Tom Aspinall,399afbabc02376b5,Marcin Tybura,c9cf753cfdf77fc2,Heavyweight,0,KO/TKO,1,73,5,Marc Goddard
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,743a04674ab72ee0,Molly McCann,51018a31ddf31eb2,Julija Stoliarenko,a78a87d8c2bbb1cb,Flyweight,0,Submission,1,115,3,Jason Herzog
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,9541cf21e031354c,Nathaniel Wood,329e403448756217,Andre Fili,8fd808923cffff82,Featherweight,0,Decision - Unanimous,3,300,3,Marc Goddard
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,8104fe27bdc46914,Paul Craig,eabf206b162b3b83,Andre Muniz,886264a0c9f4ea5e,Middleweight,0,KO/TKO,2,280,3,Daniel Movahedi
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,c4caa8a4f32a0eed,Jai Herbert,4c88a1db5a46c6a4,Fares Ziam,1e4f273069fb9e85,Lightweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,89b96bc5f3e824c5,Mick Parkin,0d5cc0170c1a7e71,Jamal Pogues,f41b9f5efc7162d6,Heavyweight,0,Decision - Unanimous,3,300,3,Loic Pora
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,3c4305abc2e302d0,Lerone Murphy,396fe87b84ac2e1c,Josh Culibao,6751eacd16bd59bc,Featherweight,0,Decision - Unanimous,3,300,3,Loic Pora
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,d54ebd2a3435a357,Danny Roberts,a6cba6bb66c1a8c9,Jonny Parsons,2975297f505e9447,Welterweight,0,KO/TKO,2,297,3,Jason Herzog
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,319b96f615a0a154,Marc Diakiese,32c355b04fc57f3a,Joel Alvarez,58bbef3770bb2dfc,Lightweight,0,Submission,2,266,3,Daniel Movahedi
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,a0bc695b35f155f1,Ketlen Vieira,b9706f80d005036c,Pannie Kianzad,91dac5e69e28d5b5,Bantamweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,8b341eb556c97c23,Makhmud Muradov,ea7e5bc78d9de658,Bryan Barberena,a331233f597090a5,Middleweight,0,Decision - Unanimous,3,300,3,Marc Goddard
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,b4e2037f180c1e0e,Davey Grant,113df4fde64735c6,Daniel Marcos,850266b3dc4e506e,Bantamweight,0,Decision - Split,3,300,3,Marc Goddard
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,c81d1facf185467d,Shauna Bannon,9c442aaf149ea982,Bruna Brasil,7138a15258dabf20,Flyweight,0,Decision - Unanimous,3,300,3,Daniel Movahedi
UFC Fight Night: Strickland vs. Magomedov,e9e1acc96536bb4f,f557405652165aa3,Sean Strickland,0d8011111be000b2,Abus Magomedov,36b8f265bcd1b7a4,Middleweight,0,KO/TKO,2,260,5,Mark Smith
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,a8a4c9f98ff73839,Chris Duncan,fd406a32a6fb3a29,Yanal Ashmouz,c739c2995a275314,Lightweight,0,Decision - Unanimous,3,300,3,Loic Pora
UFC Fight Night: Aspinall vs. Tybura,1174782eacde9b0c,d918da575ee1bc35,Jafel Filho,65adf3856c4d9256,Daniel Barez,e8fe9c15d348e778,Flyweight,0,Submission,1,206,3,Marc Goddard
UFC Fight Night: Strickland vs. Magomedov,e9e1acc96536bb4f,ea29714dcfb07ce2,Ariane da Silva,6551c64fbcd1a467,Melissa Gatto,a4a80dd7336ffd59,Flyweight,0,Decision - Split,3,300,3,Chris Tognoni
UFC Fight Night: Strickland vs. Magomedov,e9e1acc96536bb4f,0548a24a9bf8d7a0,Max Griffin,b0d6a1d8ac3d563d,Michael Morales,c32aeb1a59e6272d,Welterweight,0,Decision - Unanimous,3,300,3,Kerry Hatley
UFC Fight Night: Strickland vs. Magomedov,e9e1acc96536bb4f,288f7fb936c1523c,Brunno Ferreira,1e719d4b676dc19a,Nursulton Ruziboev,49d2a08964c5eb11,Middleweight,0,KO/TKO,1,77,3,Mark Smith
UFC Fight Night: Strickland vs. Magomedov,e9e1acc96536bb4f,962e74250884e4c1,Kevin Lee,ee9ebceabfd16fa7,Rinat Fakhretdinov,8f765fd5775a8873,Welterweight,0,Submission,1,55,3,Herb Dean
UFC Fight Night: Strickland vs. Magomedov,e9e1acc96536bb4f,cd137988da724076,Ismael Bonfim,eb393afdbe3293d5,Benoit Saint Denis,c2299ec916bc7c56,Lightweight,0,Submission,1,288,3,Herb Dean
UFC Fight Night: Strickland vs. Magomedov,e9e1acc96536bb4f,4dc5a41f357a7d85,Damir Ismagulov,135d124172a0bea3,Grant Dawson,99bd51917728c25d,Lightweight,0,Decision - Unanimous,3,300,3,Herb Dean
UFC Fight Night: Strickland vs. Magomedov,e9e1acc96536bb4f,f5a6acc99bc5c634,Joanderson Brito,791c8437b341fba5,Westin Wilson,7b3503352cd53abb,Featherweight,0,KO/TKO,1,174,3,Chris Tognoni
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,07cb64236ae7aaea,Amanda Ribas,beecb672a279223e,Maycee Barber,6a740daf1b279661,Flyweight,0,KO/TKO,2,222,3,Keith Peterson
UFC Fight Night: Strickland vs. Magomedov,e9e1acc96536bb4f,fe370c518cf7873e,Yana Santos,3143bf892608139a,Karol Rosa,351c4ec637380ad5,Featherweight,0,Decision - Split,3,300,3,Kerry Hatley
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,2874ea5d2f783e23,Austen Lane,be9bdec19b7e9ffe,Justin Tafa,e13abac8089a801a,Heavyweight,0,Could Not Continue,1,29,3,Dan Miragliotta
UFC Fight Night: Strickland vs. Magomedov,e9e1acc96536bb4f,454265014520a3f8,Guram Kutateladze,7772b283d288dbe2,Elves Brener,48a9a128784d53d1,Lightweight,0,KO/TKO,3,197,3,Chris Tognoni
UFC Fight Night: Strickland vs. Magomedov,e9e1acc96536bb4f,dffc65202afb881d,Ivana Petrovic,38c5817ade8a8014,Luana Carolina,528b071cf3da7c56,Flyweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC Fight Night: Strickland vs. Magomedov,e9e1acc96536bb4f,bd2e14ee959f9b77,Alexandr Romanov,c0badf3243907e59,Blagoy Ivanov,1788eee370f077b7,Heavyweight,0,Decision - Unanimous,3,300,3,Kerry Hatley
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,ced01368259428f5,Neil Magny,84b3e7d38f2d2ec5,Phil Rowe,8e382b585a92affe,Welterweight,0,Decision - Split,3,300,3,Dan Miragliotta
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,9124740fe7816d70,Brendan Allen,2f181c0467965b98,Bruno Silva,12ebd7d157e91701,Middleweight,0,Submission,1,279,3,Marc Goddard
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,582806c33ce6dcf6,David Onama,ffe9703408fb5964,Gabriel Santos,f2f140ce7532e327,Featherweight,0,KO/TKO,2,253,3,Keith Peterson
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,8b296724a6844865,Mateusz Rebecki,849c5d9979df5357,Loik Radzhabov,8c169fbe1ac33637,Lightweight,0,KO/TKO,2,156,3,Larry Folsom
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,c3ef3cb03edde8bb,Josh Emmett,fba03cd6cc28dc41,Ilia Topuria,54f64b5e283b0ce7,Featherweight,0,Decision - Unanimous,5,300,5,Marc Goddard
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,42922bab8a3e1828,Randy Brown,c6aee362c7a7d482,Wellington Turman,4dcfb28c011c11b2,Welterweight,0,Decision - Unanimous,3,300,3,Andrew Glenn
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,c22de92b9d9030dc,Tabatha Ricci,d25240135aee03e5,Gillian Robertson,38c7f72747f4f712,Flyweight,0,Decision - Unanimous,3,300,3,Keith Peterson
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,f18d44292036d5de,Trevor Peek,0bc697c5936a2d0a,Chepe Mariscal,e0c6edcb5b5d0b90,Lightweight,0,Decision - Unanimous,3,300,3,Larry Folsom
UFC Fight Night: Allen vs. Curtis 2,899eaba48fa864a6,3ce96bb0c69b39be,Brendan Allen,2f181c0467965b98,Chris Curtis,5442f1bc4b47eaf3,Middleweight,0,Decision - Split,5,300,5,Mark Smith
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,fcc1191761e365f9,Jamall Emmers,e00a3dee329a51f7,Jack Jenkins,a9da3158dd2c2b5a,Featherweight,0,Decision - Split,3,300,3,Andrew Glenn
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,c2cdeb207cce5ceb,Zhalgas Zhumagulov,55fa6ce3e522c8bb,Joshua Van,17e97649403ba428,Flyweight,0,Decision - Split,3,300,3,Andrew Glenn
UFC Fight Night: Emmett vs. Topuria,a780d16cf7eed44d,7b909acede0a26eb,Cody Brundage,f14f644d41ade29f,Sedriques Dumas,4e6738062d469256,Middleweight,0,Decision - Unanimous,3,300,3,Dan Miragliotta
UFC Fight Night: Allen vs. Curtis 2,899eaba48fa864a6,9c22ddb8d8fc1838,Alexander Hernandez,262a7d06203657e6,Damon Jackson,29af297d9f1de0f8,Featherweight,0,Decision - Split,3,300,3,Jason Herzog
UFC Fight Night: Allen vs. Curtis 2,899eaba48fa864a6,0b9cd718d7e329e8,Court McGee,523fa774700d7d3f,Alex Morono,cdb96af67d096b1e,Welterweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC Fight Night: Allen vs. Curtis 2,899eaba48fa864a6,6ff21ea2c75c48ed,Ignacio Bahamondes,e4a47b07044ddd72,Christos Giagos,de45aaae23dfa392,Lightweight,0,KO/TKO,1,214,3,Chris Tognoni
UFC Fight Night: Allen vs. Curtis 2,899eaba48fa864a6,32375b4435fea5e6,Morgan Charriere,5b03b61f9d90125e,Chepe Mariscal,e0c6edcb5b5d0b90,Featherweight,0,Decision - Split,3,300,3,Keith Peterson
UFC Fight Night: Allen vs. Curtis 2,899eaba48fa864a6,47f8812a335b6ce9,Trevor Peek,0bc697c5936a2d0a,Charlie Campbell,b39f7a6c2be17ee8,Lightweight,0,Decision - Unanimous,3,300,3,Keith Peterson
UFC Fight Night: Allen vs. Curtis 2,899eaba48fa864a6,3cf5e0ebb5f8322c,Dylan Budka,a817e238b2747404,Cesar Almeida,64d47ef881a437a4,Middleweight,0,KO/TKO,2,133,3,Mark Smith
UFC Fight Night: Allen vs. Curtis 2,899eaba48fa864a6,188e6416157e5a1f,Norma Dumont,d3f5d33d61cd00c9,Germaine de Randamie,1d239d571e342453,Bantamweight,0,Decision - Unanimous,3,300,3,Keith Peterson
UFC Fight Night: Allen vs. Curtis 2,899eaba48fa864a6,1685eecc7ef37fb5,Melissa Mullins,bd532e9a2b93870c,Nora Cornolle,f2b3f4ef3f780168,Bantamweight,0,KO/TKO,2,186,3,Chris Tognoni
UFC Fight Night: Allen vs. Curtis 2,899eaba48fa864a6,1f7566c90343a680,Dan Argueta,e4ba58725825412d,Jean Matsumoto,ffd3224638c01b57,Bantamweight,0,Submission,2,299,3,Jason Herzog
UFC Fight Night: Allen vs. Curtis 2,899eaba48fa864a6,ff5a8078ea85bbc7,Valter Walker,f5779a2303ed76ec,Lukasz Brzeski,0c25d0a5e8cdbf19,Heavyweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC Fight Night: Allen vs. Curtis 2,899eaba48fa864a6,5c3b8819dbe98114,Pedro Falcao,f7be1db194e03d7e,Victor Hugo,f264ba50b007f39e,Bantamweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC Fight Night: Vettori vs. Cannonier,b9415726dc3ec526,6c2199524d762b11,Arman Tsarukyan,eae48ff31db420c2,Joaquim Silva,ae7fe94f117f98cf,Lightweight,0,KO/TKO,3,205,3,Keith Peterson
UFC Fight Night: Vettori vs. Cannonier,b9415726dc3ec526,175d9e1ac0725145,Marvin Vettori,7acbb0972e75281a,Jared Cannonier,13a0275fa13c4d26,Middleweight,0,Decision - Unanimous,5,300,5,Herb Dean
UFC Fight Night: Vettori vs. Cannonier,b9415726dc3ec526,870672b1b443311e,Nicolas Dalby,9d19d9e4aa2662e8,Muslim Salikhov,447f9858ae78f921,Welterweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC Fight Night: Vettori vs. Cannonier,b9415726dc3ec526,5d9b84493f1ed114,Armen Petrosyan,369ea36e450ae62a,Christian Leroy Duncan,a93f94c923c3a9cb,Middleweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC Fight Night: Vettori vs. Cannonier,b9415726dc3ec526,bc1be168c064f028,Jimmy Flick,09e62c450e754913,Alessandro Costa,3fa97913cfd205d3,Flyweight,0,KO/TKO,2,63,3,Keith Peterson
UFC Fight Night: Vettori vs. Cannonier,b9415726dc3ec526,7ba54a10f28c9496,Kyung Ho Kang,a7897d200692ab64,Cristian Quinonez,7debc13b36343605,Bantamweight,0,Submission,1,145,3,Chris Tognoni
UFC Fight Night: Vettori vs. Cannonier,b9415726dc3ec526,76fd6919d828d5c2,Pat Sabatini,b8bbdeff718dbb7d,Lucas Almeida,710f0f8c5d5c9d41,Featherweight,0,Submission,2,108,3,Chris Tognoni
UFC Fight Night: Vettori vs. Cannonier,b9415726dc3ec526,8ea12c7360fa0f6b,Carlos Hernandez,798e48f9e7f6ba22,Denys Bondar,2526be54e6a0e62a,Flyweight,0,Decision - Unanimous,3,299,3,Jerin Valel
UFC Fight Night: Vettori vs. Cannonier,b9415726dc3ec526,98458778348ea5d7,Manuel Torres,2e7878927067fdca,Nikolas Motta,37f560436d745c18,Lightweight,0,KO/TKO,1,110,3,Herb Dean
UFC Fight Night: Vettori vs. Cannonier,b9415726dc3ec526,9cfb84817a43b63c,Tereza Bleda,59c438c81fbf3ece,Gabriella Fernandes,a6eb54ae17a551be,Flyweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC Fight Night: Vettori vs. Cannonier,b9415726dc3ec526,9a2d3ebab827d333,Dan Argueta,e4ba58725825412d,Ronnie Lawrence,e7e01e266a9d4342,Bantamweight,0,Overturned,1,140,3,Keith Peterson
UFC Fight Night: Vettori vs. Cannonier,b9415726dc3ec526,8794031c523bf534,Zac Pauga,56f7d7ee06be4aab,Modestas Bukauskas,476fe566d2df676e,Light Heavyweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,d7ae0993c7a378ee,Kai Kara-France,853eb0dd5c0e2149,Amir Albazi,6d35bf94f7d30241,Flyweight,0,Decision - Split,5,300,5,Herb Dean
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,e2f4cd4a9a579488,Jim Miller,d1941565abf50b16,Jesse Butler,a75a48bfe776b2c2,Lightweight,0,KO/TKO,1,23,3,Dan Miragliotta
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,913d8a35095591d5,Tim Elliott,c96d9178c9ed9e62,Victor Altamirano,dc7927cd622676a7,Flyweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,7be3e513a31f6570,Alex Caceres,7aa3d6964eff4877,Daniel Pineda,361d49960a196976,Featherweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,4d0029ad31bdd85a,Karine Silva,9d62c2d8ee151f08,Ketlen Souza,8bd4200561c77a62,Flyweight,0,Submission,1,105,3,Chris Tognoni
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,a122968e96068800,Abubakar Nurmagomedov,029e1293e609fd74,Elizeu Zaleski dos Santos,8adcbd525fab8d9b,Welterweight,0,Decision - Split,3,300,3,Dan Miragliotta
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,5459c3bb88d031f9,Andrei Arlovski,3738e68d2261e60f,Don'Tale Mayes,1a9480fc288e55d7,Heavyweight,0,KO/TKO,2,197,3,Mark Smith
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,84f60cb00b8d4187,Daniel Santos,b67d6bacc68d4c92,Johnny Munoz,f6bcbd91b114ff58,Bantamweight,0,Decision - Unanimous,3,300,3,Herb Dean
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,c98f62eb74e69bcb,John Castaneda,5fa2974cbd18e05c,Muin Gafurov,a54660deb6a8489c,Bantamweight,0,Decision - Unanimous,3,300,3,Chris Tognoni
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,ad7bd4b3ee923498,Jamie Mullarkey,af9f42e6894047fc,Muhammad Naimov,8d11d9c13e2ccdf7,Lightweight,0,KO/TKO,2,179,3,Herb Dean
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,dfc62aa72446e4a8,Elise Reed,ac7c765882f2c68c,Jinh Yu Frey,d05cb1e8d1b885d8,Flyweight,0,Decision - Unanimous,3,300,3,Mark Smith
UFC 289: Nunes vs. Aldana,b6c6d1731ff00eeb,e9d5ffcacf7d8757,Mike Malott,dd6103dd7127db1d,Adam Fugitt,a01a62132460a98d,Welterweight,0,Submission,2,66,3,Dan Miragliotta
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,72bb7605e340a8fe,Da'Mon Blackshear,da22387a0407a2dc,Luan Lacerda,6fc506e1099afe20,Bantamweight,0,KO/TKO,2,234,3,Chris Tognoni
UFC Fight Night: Kara-France vs. Albazi,7abe471b61725980,99808befeece3a8a,Philipe Lins,53c943c873cffe90,Maxim Grishin,950d0ef5c17157c5,Light Heavyweight,0,Decision - Unanimous,3,300,3,Dan Miragliotta
UFC 289: Nunes vs. Aldana,b6c6d1731ff00eeb,69bc7ca8ce831731,Amanda Nunes,80fa8218c99f9c58,Irene Aldana,578ef12674df1e6a,Bantamweight,1,Decision - Unanimous,5,300,5,Dan Miragliotta
UFC 289: Nunes vs. Aldana,b6c6d1731ff00eeb,5311298f79414125,Marc-Andre Barriault,8e9eb3fc86db0f7d,Eryk Anders,cad24459b28592ca,Middleweight,0,Decision - Unanimous,3,300,3,Jerin Valel
UFC 289: Nunes vs. Aldana,b6c6d1731ff00eeb,e24b65cd8721349a,Aiemann Zahabi,24656ef4d605c96f,Aoriqileng,7d420039bbfe7c1a,Bantamweight,0,KO/TKO,1,64,3,John Cooper
UFC 289: Nunes vs. Aldana,b6c6d1731ff00eeb,7ee8b91d7f80f8a7,Kyle Nelson,31f8081c7600da93,Blake Bilder,5095b0920a3602aa,Featherweight,0,Decision - Unanimous,3,300,3,Sal Ram
UFC 289: Nunes vs. Aldana,b6c6d1731ff00eeb,40e8bf8ce508c436,Charles Oliveira,07225ba28ae309b6,Beneil Dariush,08af939f41b5a57b,Lightweight,0,KO/TKO,1,250,3,Jason Herzog
UFC 289: Nunes vs. Aldana,b6c6d1731ff00eeb,96eaf07b34538b8b,Nassourdine Imavov,881bf86d4cba8578,Chris Curtis,5442f1bc4b47eaf3,Middleweight,0,Could Not Continue,2,184,3,Jason Herzog
UFC 289: Nunes vs. Aldana,b6c6d1731ff00eeb,47a5d4bb68352055,Miranda Maverick,f29a6350c69f4a33,Jasmine Jasudavicius,a9e260472d321361,Flyweight,0,Decision - Unanimous,3,300,3,Jerin Valel
UFC 289: Nunes vs. Aldana,b6c6d1731ff00eeb,46c67efd68a0b15d,Dan Ige,82a5152216251682,Nate Landwehr,583ee11abddfc581,Featherweight,0,Decision - Unanimous,3,300,3,Jason Herzog
UFC 289: Nunes vs. Aldana,b6c6d1731ff00eeb,947ea1122c04ba18,David Dvorak,9ada30894bf04e19,Steve Erceg,32ab52e5de93092d,Flyweight,0,Decision - Unanimous,3,300,3,Mitch Cadlick
UFC 289: Nunes vs. Aldana,b6c6d1731ff00eeb,1676c64a94be0557,Diana Belbita,d7e40dca3ae125be,Maria Oliveira,37d752ec41ed84bb,Flyweight,0,Decision - Unanimous,3,300,3,Phil Koldyk
